postId,id,name,email,body,date,week,year_week,word_count,email_domain,text_length_category,post_count,avg_word_count,avg_length
81,99,Meghan_Littel,Mallory_Kunze@marie.org,non et atque occaecati deserunt quas accusantium unde odit nobis qui voluptatem quia voluptas consequuntur itaque dolor et qui rerum deleniti ut occaecati,2025-08-02 13:59:04.117633,31,2025-W30,23,marie.org,Long,52,21.53846153846154,148.23076923076923
99,100,Hayden,Lew@alysha.tv,doloribus at sed quis culpa deserunt consectetur qui praesentium accusamus fugiat dicta voluptatem rerum ut voluptate autem voluptatem repellendus aspernatur,2025-07-01 13:59:04.117633,27,2025-W26,20,alysha.tv,Long,54,21.74074074074074,151.22222222222223
54,101,Mallory_Kunze,Carmen_Keeling@caroline.name,quia molestiae reprehenderit quasi aspernatur aut expedita occaecati aliquam eveniet laudantium omnis quibusdam delectus saepe quia accusamus maiores nam est,2025-07-15 13:59:04.117633,29,2025-W28,20,caroline.name,Long,50,21.26,148.02
99,102,Mallory_Kunze,Presley.Mueller@myrl.com,doloribus at sed quis culpa deserunt consectetur qui praesentium accusamus fugiat dicta voluptatem rerum ut voluptate autem voluptatem repellendus aspernatur,2025-08-25 13:59:04.117633,35,2025-W34,20,myrl.com,Long,52,21.25,147.42307692307693
12,103,Dallas,Carmen_Keeling@caroline.name,non et atque occaecati deserunt quas accusantium unde odit nobis qui voluptatem quia voluptas consequuntur itaque dolor et qui rerum deleniti ut occaecati,2025-08-16 13:59:04.117633,33,2025-W32,23,caroline.name,Long,50,21.26,148.02
74,104,Nikita,Eliseo@gardner.biz,quia molestiae reprehenderit quasi aspernatur aut expedita occaecati aliquam eveniet laudantium omnis quibusdam delectus saepe quia accusamus maiores nam est,2025-08-11 13:59:04.117633,33,2025-W32,20,gardner.biz,Long,58,21.96551724137931,150.13793103448276
56,105,Mallory_Kunze,Mallory_Kunze@marie.org,maiores sed dolores similique labore et inventore et quasi temporibus esse sunt id et eos voluptatem aliquam aliquid ratione corporis molestiae mollitia quia,2025-08-06 13:59:04.117633,32,2025-W31,23,marie.org,Long,52,21.53846153846154,148.23076923076923
37,106,Dallas,Lew@alysha.tv,non et atque occaecati deserunt quas accusantium unde odit nobis qui voluptatem quia voluptas consequuntur itaque dolor et qui rerum deleniti ut occaecati,2025-08-17 13:59:04.117633,33,2025-W33,23,alysha.tv,Long,54,21.74074074074074,151.22222222222223
95,107,Presley.Mueller,Mallory_Kunze@marie.org,est natus enim nihil est dolore omnis voluptatem numquam et omnis occaecati quod ullam at voluptatem error expedita pariatur nihil sint nostrum voluptatem,2025-07-02 13:59:04.117633,27,2025-W26,23,marie.org,Long,52,21.53846153846154,148.23076923076923
93,108,Dallas,Meghan_Littel@rosamond.me,harum non quasi et ratione tempore iure ex voluptates in ratione harum architecto fugit inventore cupiditate voluptates magni quo et,2025-07-26 13:59:04.117633,30,2025-W29,20,rosamond.me,Long,58,21.53448275862069,147.89655172413794
90,109,Eliseo,Meghan_Littel@rosamond.me,ut voluptatem corrupti velit ad voluptatem maiores et nisi velit vero accusamus maiores voluptates sequi et unde sed ut sed aliquam,2025-07-01 13:59:04.117633,27,2025-W26,21,rosamond.me,Long,58,21.53448275862069,147.89655172413794
84,110,Meghan_Littel,Carmen_Keeling@caroline.name,voluptate iusto quis nobis reprehenderit ipsum amet nulla quia quas dolores velit et non aut quia necessitatibus nostrum quaerat nulla et accusamus nisi facilis,2025-08-17 13:59:04.117633,33,2025-W33,24,caroline.name,Long,50,21.26,148.02
93,111,Hayden,Jayne_Kuhic@sydney.com,voluptate iusto quis nobis reprehenderit ipsum amet nulla quia quas dolores velit et non aut quia necessitatibus nostrum quaerat nulla et accusamus nisi facilis,2025-08-02 13:59:04.117633,31,2025-W30,24,sydney.com,Long,46,21.891304347826086,148.47826086956522
41,112,Lew,Presley.Mueller@myrl.com,maiores sed dolores similique labore et inventore et quasi temporibus esse sunt id et eos voluptatem aliquam aliquid ratione corporis molestiae mollitia quia,2025-08-05 13:59:04.117633,32,2025-W31,23,myrl.com,Long,52,21.25,147.42307692307693
60,113,Lew,Nikita@garfield.biz,ut voluptatem corrupti velit ad voluptatem maiores et nisi velit vero accusamus maiores voluptates sequi et unde sed ut sed aliquam,2025-08-27 13:59:04.117633,35,2025-W34,21,garfield.biz,Long,47,21.148936170212767,145.80851063829786
7,114,Nikita,Meghan_Littel@rosamond.me,maiores sed dolores similique labore et inventore et quasi temporibus esse sunt id et eos voluptatem aliquam aliquid ratione corporis molestiae mollitia quia,2025-09-09 13:59:04.117633,37,2025-W36,23,rosamond.me,Long,58,21.53448275862069,147.89655172413794
27,115,Presley.Mueller,Dallas@ole.me,non et atque occaecati deserunt quas accusantium unde odit nobis qui voluptatem quia voluptas consequuntur itaque dolor et qui rerum deleniti ut occaecati,2025-07-03 13:59:04.117633,27,2025-W26,23,ole.me,Long,39,21.307692307692307,150.15384615384616
69,116,Nikita,Mallory_Kunze@marie.org,harum non quasi et ratione tempore iure ex voluptates in ratione harum architecto fugit inventore cupiditate voluptates magni quo et,2025-07-22 13:59:04.117633,30,2025-W29,20,marie.org,Long,52,21.53846153846154,148.23076923076923
87,117,Jayne_Kuhic,Jayne_Kuhic@sydney.com,maiores sed dolores similique labore et inventore et quasi temporibus esse sunt id et eos voluptatem aliquam aliquid ratione corporis molestiae mollitia quia,2025-09-07 13:59:04.117633,36,2025-W36,23,sydney.com,Long,46,21.891304347826086,148.47826086956522
19,118,Eliseo,Nikita@garfield.biz,quia molestiae reprehenderit quasi aspernatur aut expedita occaecati aliquam eveniet laudantium omnis quibusdam delectus saepe quia accusamus maiores nam est,2025-09-06 13:59:04.117633,36,2025-W35,20,garfield.biz,Long,47,21.148936170212767,145.80851063829786
51,119,Lew,Hayden@althea.biz,ut voluptatem corrupti velit ad voluptatem maiores et nisi velit vero accusamus maiores voluptates sequi et unde sed ut sed aliquam,2025-07-30 13:59:04.117633,31,2025-W30,21,althea.biz,Long,44,21.40909090909091,147.79545454545453
81,120,Lew,Mallory_Kunze@marie.org,harum non quasi et ratione tempore iure ex voluptates in ratione harum architecto fugit inventore cupiditate voluptates magni quo et,2025-07-29 13:59:04.117633,31,2025-W30,20,marie.org,Long,52,21.53846153846154,148.23076923076923
100,121,Carmen_Keeling,Carmen_Keeling@caroline.name,maiores sed dolores similique labore et inventore et quasi temporibus esse sunt id et eos voluptatem aliquam aliquid ratione corporis molestiae mollitia quia,2025-08-09 13:59:04.117633,32,2025-W31,23,caroline.name,Long,50,21.26,148.02
23,122,Meghan_Littel,Mallory_Kunze@marie.org,ut voluptatem corrupti velit ad voluptatem maiores et nisi velit vero accusamus maiores voluptates sequi et unde sed ut sed aliquam,2025-08-13 13:59:04.117633,33,2025-W32,21,marie.org,Long,52,21.53846153846154,148.23076923076923
70,123,Meghan_Littel,Jayne_Kuhic@sydney.com,harum non quasi et ratione tempore iure ex voluptates in ratione harum architecto fugit inventore cupiditate voluptates magni quo et,2025-09-09 13:59:04.117633,37,2025-W36,20,sydney.com,Long,46,21.891304347826086,148.47826086956522
68,124,Presley.Mueller,Mallory_Kunze@marie.org,sapiente assumenda molestiae atque adipisci laborum distinctio aperiam et ab ut omnis et occaecati aspernatur odit sit rem expedita quas enim,2025-08-08 13:59:04.117633,32,2025-W31,21,marie.org,Long,52,21.53846153846154,148.23076923076923
41,125,Lew,Carmen_Keeling@caroline.name,harum non quasi et ratione tempore iure ex voluptates in ratione harum architecto fugit inventore cupiditate voluptates magni quo et,2025-09-03 13:59:04.117633,36,2025-W35,20,caroline.name,Long,50,21.26,148.02
97,126,Carmen_Keeling,Mallory_Kunze@marie.org,laudantium enim quasi est quidem magnam voluptate ipsam eos tempora quo necessitatibus dolor quam autem quasi reiciendis et nam sapiente accusantium,2025-07-17 13:59:04.117633,29,2025-W28,21,marie.org,Long,52,21.53846153846154,148.23076923076923
2,127,Nikita,Carmen_Keeling@caroline.name,harum non quasi et ratione tempore iure ex voluptates in ratione harum architecto fugit inventore cupiditate voluptates magni quo et,2025-07-18 13:59:04.117633,29,2025-W28,20,caroline.name,Long,50,21.26,148.02
69,128,Meghan_Littel,Carmen_Keeling@caroline.name,laudantium enim quasi est quidem magnam voluptate ipsam eos tempora quo necessitatibus dolor quam autem quasi reiciendis et nam sapiente accusantium,2025-07-03 13:59:04.117633,27,2025-W26,21,caroline.name,Long,50,21.26,148.02
46,129,Presley.Mueller,Meghan_Littel@rosamond.me,voluptate iusto quis nobis reprehenderit ipsum amet nulla quia quas dolores velit et non aut quia necessitatibus nostrum quaerat nulla et accusamus nisi facilis,2025-08-28 13:59:04.117633,35,2025-W34,24,rosamond.me,Long,58,21.53448275862069,147.89655172413794
21,130,Lew,Nikita@garfield.biz,quia molestiae reprehenderit quasi aspernatur aut expedita occaecati aliquam eveniet laudantium omnis quibusdam delectus saepe quia accusamus maiores nam est,2025-07-18 13:59:04.117633,29,2025-W28,20,garfield.biz,Long,47,21.148936170212767,145.80851063829786
70,131,Hayden,Dallas@ole.me,non et atque occaecati deserunt quas accusantium unde odit nobis qui voluptatem quia voluptas consequuntur itaque dolor et qui rerum deleniti ut occaecati,2025-08-15 13:59:04.117633,33,2025-W32,23,ole.me,Long,39,21.307692307692307,150.15384615384616
67,132,Jayne_Kuhic,Eliseo@gardner.biz,voluptate iusto quis nobis reprehenderit ipsum amet nulla quia quas dolores velit et non aut quia necessitatibus nostrum quaerat nulla et accusamus nisi facilis,2025-07-26 13:59:04.117633,30,2025-W29,24,gardner.biz,Long,58,21.96551724137931,150.13793103448276
46,133,Presley.Mueller,Lew@alysha.tv,doloribus at sed quis culpa deserunt consectetur qui praesentium accusamus fugiat dicta voluptatem rerum ut voluptate autem voluptatem repellendus aspernatur,2025-07-08 13:59:04.117633,28,2025-W27,20,alysha.tv,Long,54,21.74074074074074,151.22222222222223
77,134,Mallory_Kunze,Lew@alysha.tv,sapiente assumenda molestiae atque adipisci laborum distinctio aperiam et ab ut omnis et occaecati aspernatur odit sit rem expedita quas enim,2025-07-03 13:59:04.117633,27,2025-W26,21,alysha.tv,Long,54,21.74074074074074,151.22222222222223
51,135,Jayne_Kuhic,Lew@alysha.tv,doloribus at sed quis culpa deserunt consectetur qui praesentium accusamus fugiat dicta voluptatem rerum ut voluptate autem voluptatem repellendus aspernatur,2025-07-09 13:59:04.117633,28,2025-W27,20,alysha.tv,Long,54,21.74074074074074,151.22222222222223
90,136,Lew,Jayne_Kuhic@sydney.com,ut voluptatem corrupti velit ad voluptatem maiores et nisi velit vero accusamus maiores voluptates sequi et unde sed ut sed aliquam,2025-07-02 13:59:04.117633,27,2025-W26,21,sydney.com,Long,46,21.891304347826086,148.47826086956522
37,137,Meghan_Littel,Dallas@ole.me,doloribus at sed quis culpa deserunt consectetur qui praesentium accusamus fugiat dicta voluptatem rerum ut voluptate autem voluptatem repellendus aspernatur,2025-07-17 13:59:04.117633,29,2025-W28,20,ole.me,Long,39,21.307692307692307,150.15384615384616
12,138,Dallas,Presley.Mueller@myrl.com,doloribus at sed quis culpa deserunt consectetur qui praesentium accusamus fugiat dicta voluptatem rerum ut voluptate autem voluptatem repellendus aspernatur,2025-08-20 13:59:04.117633,34,2025-W33,20,myrl.com,Long,52,21.25,147.42307692307693
72,139,Carmen_Keeling,Mallory_Kunze@marie.org,laudantium enim quasi est quidem magnam voluptate ipsam eos tempora quo necessitatibus dolor quam autem quasi reiciendis et nam sapiente accusantium,2025-07-17 13:59:04.117633,29,2025-W28,21,marie.org,Long,52,21.53846153846154,148.23076923076923
55,140,Dallas,Hayden@althea.biz,quia molestiae reprehenderit quasi aspernatur aut expedita occaecati aliquam eveniet laudantium omnis quibusdam delectus saepe quia accusamus maiores nam est,2025-08-22 13:59:04.117633,34,2025-W33,20,althea.biz,Long,44,21.40909090909091,147.79545454545453
52,141,Presley.Mueller,Nikita@garfield.biz,ut voluptatem corrupti velit ad voluptatem maiores et nisi velit vero accusamus maiores voluptates sequi et unde sed ut sed aliquam,2025-07-05 13:59:04.117633,27,2025-W26,21,garfield.biz,Long,47,21.148936170212767,145.80851063829786
88,142,Mallory_Kunze,Presley.Mueller@myrl.com,voluptate iusto quis nobis reprehenderit ipsum amet nulla quia quas dolores velit et non aut quia necessitatibus nostrum quaerat nulla et accusamus nisi facilis,2025-08-20 13:59:04.117633,34,2025-W33,24,myrl.com,Long,52,21.25,147.42307692307693
81,143,Presley.Mueller,Jayne_Kuhic@sydney.com,est natus enim nihil est dolore omnis voluptatem numquam et omnis occaecati quod ullam at voluptatem error expedita pariatur nihil sint nostrum voluptatem,2025-08-17 13:59:04.117633,33,2025-W33,23,sydney.com,Long,46,21.891304347826086,148.47826086956522
13,144,Nikita,Nikita@garfield.biz,quia molestiae reprehenderit quasi aspernatur aut expedita occaecati aliquam eveniet laudantium omnis quibusdam delectus saepe quia accusamus maiores nam est,2025-08-15 13:59:04.117633,33,2025-W32,20,garfield.biz,Long,47,21.148936170212767,145.80851063829786
94,145,Meghan_Littel,Nikita@garfield.biz,laudantium enim quasi est quidem magnam voluptate ipsam eos tempora quo necessitatibus dolor quam autem quasi reiciendis et nam sapiente accusantium,2025-08-09 13:59:04.117633,32,2025-W31,21,garfield.biz,Long,47,21.148936170212767,145.80851063829786
1,146,Presley.Mueller,Mallory_Kunze@marie.org,doloribus at sed quis culpa deserunt consectetur qui praesentium accusamus fugiat dicta voluptatem rerum ut voluptate autem voluptatem repellendus aspernatur,2025-07-16 13:59:04.117633,29,2025-W28,20,marie.org,Long,52,21.53846153846154,148.23076923076923
6,147,Hayden,Mallory_Kunze@marie.org,sapiente assumenda molestiae atque adipisci laborum distinctio aperiam et ab ut omnis et occaecati aspernatur odit sit rem expedita quas enim,2025-08-22 13:59:04.117633,34,2025-W33,21,marie.org,Long,52,21.53846153846154,148.23076923076923
24,148,Lew,Meghan_Littel@rosamond.me,ut voluptatem corrupti velit ad voluptatem maiores et nisi velit vero accusamus maiores voluptates sequi et unde sed ut sed aliquam,2025-08-28 13:59:04.117633,35,2025-W34,21,rosamond.me,Long,58,21.53448275862069,147.89655172413794
53,149,Jayne_Kuhic,Lew@alysha.tv,quia molestiae reprehenderit quasi aspernatur aut expedita occaecati aliquam eveniet laudantium omnis quibusdam delectus saepe quia accusamus maiores nam est,2025-08-16 13:59:04.117633,33,2025-W32,20,alysha.tv,Long,54,21.74074074074074,151.22222222222223
67,150,Dallas,Jayne_Kuhic@sydney.com,maiores sed dolores similique labore et inventore et quasi temporibus esse sunt id et eos voluptatem aliquam aliquid ratione corporis molestiae mollitia quia,2025-08-14 13:59:04.117633,33,2025-W32,23,sydney.com,Long,46,21.891304347826086,148.47826086956522
38,151,Carmen_Keeling,Presley.Mueller@myrl.com,sapiente assumenda molestiae atque adipisci laborum distinctio aperiam et ab ut omnis et occaecati aspernatur odit sit rem expedita quas enim,2025-07-13 13:59:04.117633,28,2025-W28,21,myrl.com,Long,52,21.25,147.42307692307693
79,152,Mallory_Kunze,Presley.Mueller@myrl.com,sapiente assumenda molestiae atque adipisci laborum distinctio aperiam et ab ut omnis et occaecati aspernatur odit sit rem expedita quas enim,2025-07-20 13:59:04.117633,29,2025-W29,21,myrl.com,Long,52,21.25,147.42307692307693
97,153,Jayne_Kuhic,Lew@alysha.tv,laudantium enim quasi est quidem magnam voluptate ipsam eos tempora quo necessitatibus dolor quam autem quasi reiciendis et nam sapiente accusantium,2025-08-11 13:59:04.117633,33,2025-W32,21,alysha.tv,Long,54,21.74074074074074,151.22222222222223
94,154,Jayne_Kuhic,Eliseo@gardner.biz,doloribus at sed quis culpa deserunt consectetur qui praesentium accusamus fugiat dicta voluptatem rerum ut voluptate autem voluptatem repellendus aspernatur,2025-08-30 13:59:04.117633,35,2025-W34,20,gardner.biz,Long,58,21.96551724137931,150.13793103448276
3,155,Lew,Lew@alysha.tv,non et atque occaecati deserunt quas accusantium unde odit nobis qui voluptatem quia voluptas consequuntur itaque dolor et qui rerum deleniti ut occaecati,2025-09-04 13:59:04.117633,36,2025-W35,23,alysha.tv,Long,54,21.74074074074074,151.22222222222223
81,156,Nikita,Mallory_Kunze@marie.org,maiores sed dolores similique labore et inventore et quasi temporibus esse sunt id et eos voluptatem aliquam aliquid ratione corporis molestiae mollitia quia,2025-08-03 13:59:04.117633,31,2025-W31,23,marie.org,Long,52,21.53846153846154,148.23076923076923
39,157,Jayne_Kuhic,Lew@alysha.tv,doloribus at sed quis culpa deserunt consectetur qui praesentium accusamus fugiat dicta voluptatem rerum ut voluptate autem voluptatem repellendus aspernatur,2025-08-14 13:59:04.117633,33,2025-W32,20,alysha.tv,Long,54,21.74074074074074,151.22222222222223
97,158,Meghan_Littel,Hayden@althea.biz,ut voluptatem corrupti velit ad voluptatem maiores et nisi velit vero accusamus maiores voluptates sequi et unde sed ut sed aliquam,2025-07-19 13:59:04.117633,29,2025-W28,21,althea.biz,Long,44,21.40909090909091,147.79545454545453
77,159,Jayne_Kuhic,Carmen_Keeling@caroline.name,maiores sed dolores similique labore et inventore et quasi temporibus esse sunt id et eos voluptatem aliquam aliquid ratione corporis molestiae mollitia quia,2025-08-20 13:59:04.117633,34,2025-W33,23,caroline.name,Long,50,21.26,148.02
6,160,Presley.Mueller,Lew@alysha.tv,voluptate iusto quis nobis reprehenderit ipsum amet nulla quia quas dolores velit et non aut quia necessitatibus nostrum quaerat nulla et accusamus nisi facilis,2025-07-18 13:59:04.117633,29,2025-W28,24,alysha.tv,Long,54,21.74074074074074,151.22222222222223
83,161,Carmen_Keeling,Mallory_Kunze@marie.org,harum non quasi et ratione tempore iure ex voluptates in ratione harum architecto fugit inventore cupiditate voluptates magni quo et,2025-07-17 13:59:04.117633,29,2025-W28,20,marie.org,Long,52,21.53846153846154,148.23076923076923
85,162,Lew,Carmen_Keeling@caroline.name,harum non quasi et ratione tempore iure ex voluptates in ratione harum architecto fugit inventore cupiditate voluptates magni quo et,2025-08-08 13:59:04.117633,32,2025-W31,20,caroline.name,Long,50,21.26,148.02
73,163,Meghan_Littel,Hayden@althea.biz,doloribus at sed quis culpa deserunt consectetur qui praesentium accusamus fugiat dicta voluptatem rerum ut voluptate autem voluptatem repellendus aspernatur,2025-09-08 13:59:04.117633,37,2025-W36,20,althea.biz,Long,44,21.40909090909091,147.79545454545453
96,164,Eliseo,Lew@alysha.tv,doloribus at sed quis culpa deserunt consectetur qui praesentium accusamus fugiat dicta voluptatem rerum ut voluptate autem voluptatem repellendus aspernatur,2025-08-15 13:59:04.117633,33,2025-W32,20,alysha.tv,Long,54,21.74074074074074,151.22222222222223
81,165,Jayne_Kuhic,Hayden@althea.biz,quia molestiae reprehenderit quasi aspernatur aut expedita occaecati aliquam eveniet laudantium omnis quibusdam delectus saepe quia accusamus maiores nam est,2025-07-07 13:59:04.117633,28,2025-W27,20,althea.biz,Long,44,21.40909090909091,147.79545454545453
37,166,Meghan_Littel,Presley.Mueller@myrl.com,non et atque occaecati deserunt quas accusantium unde odit nobis qui voluptatem quia voluptas consequuntur itaque dolor et qui rerum deleniti ut occaecati,2025-08-18 13:59:04.117633,34,2025-W33,23,myrl.com,Long,52,21.25,147.42307692307693
92,167,Mallory_Kunze,Hayden@althea.biz,voluptate iusto quis nobis reprehenderit ipsum amet nulla quia quas dolores velit et non aut quia necessitatibus nostrum quaerat nulla et accusamus nisi facilis,2025-08-07 13:59:04.117633,32,2025-W31,24,althea.biz,Long,44,21.40909090909091,147.79545454545453
72,168,Jayne_Kuhic,Jayne_Kuhic@sydney.com,maiores sed dolores similique labore et inventore et quasi temporibus esse sunt id et eos voluptatem aliquam aliquid ratione corporis molestiae mollitia quia,2025-07-03 13:59:04.117633,27,2025-W26,23,sydney.com,Long,46,21.891304347826086,148.47826086956522
21,169,Hayden,Hayden@althea.biz,harum non quasi et ratione tempore iure ex voluptates in ratione harum architecto fugit inventore cupiditate voluptates magni quo et,2025-09-03 13:59:04.117633,36,2025-W35,20,althea.biz,Long,44,21.40909090909091,147.79545454545453
11,170,Hayden,Nikita@garfield.biz,maiores sed dolores similique labore et inventore et quasi temporibus esse sunt id et eos voluptatem aliquam aliquid ratione corporis molestiae mollitia quia,2025-07-11 13:59:04.117633,28,2025-W27,23,garfield.biz,Long,47,21.148936170212767,145.80851063829786
30,171,Carmen_Keeling,Jayne_Kuhic@sydney.com,est natus enim nihil est dolore omnis voluptatem numquam et omnis occaecati quod ullam at voluptatem error expedita pariatur nihil sint nostrum voluptatem,2025-07-20 13:59:04.117633,29,2025-W29,23,sydney.com,Long,46,21.891304347826086,148.47826086956522
68,172,Meghan_Littel,Presley.Mueller@myrl.com,quia molestiae reprehenderit quasi aspernatur aut expedita occaecati aliquam eveniet laudantium omnis quibusdam delectus saepe quia accusamus maiores nam est,2025-08-28 13:59:04.117633,35,2025-W34,20,myrl.com,Long,52,21.25,147.42307692307693
74,173,Presley.Mueller,Dallas@ole.me,quia molestiae reprehenderit quasi aspernatur aut expedita occaecati aliquam eveniet laudantium omnis quibusdam delectus saepe quia accusamus maiores nam est,2025-07-10 13:59:04.117633,28,2025-W27,20,ole.me,Long,39,21.307692307692307,150.15384615384616
36,174,Dallas,Presley.Mueller@myrl.com,harum non quasi et ratione tempore iure ex voluptates in ratione harum architecto fugit inventore cupiditate voluptates magni quo et,2025-07-02 13:59:04.117633,27,2025-W26,20,myrl.com,Long,52,21.25,147.42307692307693
44,175,Eliseo,Mallory_Kunze@marie.org,doloribus at sed quis culpa deserunt consectetur qui praesentium accusamus fugiat dicta voluptatem rerum ut voluptate autem voluptatem repellendus aspernatur,2025-08-02 13:59:04.117633,31,2025-W30,20,marie.org,Long,52,21.53846153846154,148.23076923076923
2,176,Lew,Mallory_Kunze@marie.org,maiores sed dolores similique labore et inventore et quasi temporibus esse sunt id et eos voluptatem aliquam aliquid ratione corporis molestiae mollitia quia,2025-09-08 13:59:04.117633,37,2025-W36,23,marie.org,Long,52,21.53846153846154,148.23076923076923
84,177,Eliseo,Dallas@ole.me,maiores sed dolores similique labore et inventore et quasi temporibus esse sunt id et eos voluptatem aliquam aliquid ratione corporis molestiae mollitia quia,2025-08-08 13:59:04.117633,32,2025-W31,23,ole.me,Long,39,21.307692307692307,150.15384615384616
72,178,Dallas,Presley.Mueller@myrl.com,non et atque occaecati deserunt quas accusantium unde odit nobis qui voluptatem quia voluptas consequuntur itaque dolor et qui rerum deleniti ut occaecati,2025-08-23 13:59:04.117633,34,2025-W33,23,myrl.com,Long,52,21.25,147.42307692307693
91,179,Presley.Mueller,Eliseo@gardner.biz,maiores sed dolores similique labore et inventore et quasi temporibus esse sunt id et eos voluptatem aliquam aliquid ratione corporis molestiae mollitia quia,2025-09-02 13:59:04.117633,36,2025-W35,23,gardner.biz,Long,58,21.96551724137931,150.13793103448276
31,180,Mallory_Kunze,Meghan_Littel@rosamond.me,non et atque occaecati deserunt quas accusantium unde odit nobis qui voluptatem quia voluptas consequuntur itaque dolor et qui rerum deleniti ut occaecati,2025-08-23 13:59:04.117633,34,2025-W33,23,rosamond.me,Long,58,21.53448275862069,147.89655172413794
84,181,Jayne_Kuhic,Meghan_Littel@rosamond.me,quia molestiae reprehenderit quasi aspernatur aut expedita occaecati aliquam eveniet laudantium omnis quibusdam delectus saepe quia accusamus maiores nam est,2025-08-26 13:59:04.117633,35,2025-W34,20,rosamond.me,Long,58,21.53448275862069,147.89655172413794
55,182,Lew,Meghan_Littel@rosamond.me,doloribus at sed quis culpa deserunt consectetur qui praesentium accusamus fugiat dicta voluptatem rerum ut voluptate autem voluptatem repellendus aspernatur,2025-07-22 13:59:04.117633,30,2025-W29,20,rosamond.me,Long,58,21.53448275862069,147.89655172413794
96,183,Mallory_Kunze,Hayden@althea.biz,laudantium enim quasi est quidem magnam voluptate ipsam eos tempora quo necessitatibus dolor quam autem quasi reiciendis et nam sapiente accusantium,2025-07-15 13:59:04.117633,29,2025-W28,21,althea.biz,Long,44,21.40909090909091,147.79545454545453
7,184,Lew,Lew@alysha.tv,maiores sed dolores similique labore et inventore et quasi temporibus esse sunt id et eos voluptatem aliquam aliquid ratione corporis molestiae mollitia quia,2025-07-06 13:59:04.117633,27,2025-W27,23,alysha.tv,Long,54,21.74074074074074,151.22222222222223
57,185,Jayne_Kuhic,Jayne_Kuhic@sydney.com,maiores sed dolores similique labore et inventore et quasi temporibus esse sunt id et eos voluptatem aliquam aliquid ratione corporis molestiae mollitia quia,2025-08-04 13:59:04.117633,32,2025-W31,23,sydney.com,Long,46,21.891304347826086,148.47826086956522
29,186,Eliseo,Lew@alysha.tv,sapiente assumenda molestiae atque adipisci laborum distinctio aperiam et ab ut omnis et occaecati aspernatur odit sit rem expedita quas enim,2025-09-08 13:59:04.117633,37,2025-W36,21,alysha.tv,Long,54,21.74074074074074,151.22222222222223
3,187,Jayne_Kuhic,Carmen_Keeling@caroline.name,sapiente assumenda molestiae atque adipisci laborum distinctio aperiam et ab ut omnis et occaecati aspernatur odit sit rem expedita quas enim,2025-08-24 13:59:04.117633,34,2025-W34,21,caroline.name,Long,50,21.26,148.02
50,188,Nikita,Meghan_Littel@rosamond.me,doloribus at sed quis culpa deserunt consectetur qui praesentium accusamus fugiat dicta voluptatem rerum ut voluptate autem voluptatem repellendus aspernatur,2025-07-05 13:59:04.117633,27,2025-W26,20,rosamond.me,Long,58,21.53448275862069,147.89655172413794
30,189,Eliseo,Mallory_Kunze@marie.org,non et atque occaecati deserunt quas accusantium unde odit nobis qui voluptatem quia voluptas consequuntur itaque dolor et qui rerum deleniti ut occaecati,2025-07-24 13:59:04.117633,30,2025-W29,23,marie.org,Long,52,21.53846153846154,148.23076923076923
21,190,Hayden,Meghan_Littel@rosamond.me,laudantium enim quasi est quidem magnam voluptate ipsam eos tempora quo necessitatibus dolor quam autem quasi reiciendis et nam sapiente accusantium,2025-09-06 13:59:04.117633,36,2025-W35,21,rosamond.me,Long,58,21.53448275862069,147.89655172413794
22,191,Carmen_Keeling,Dallas@ole.me,quia molestiae reprehenderit quasi aspernatur aut expedita occaecati aliquam eveniet laudantium omnis quibusdam delectus saepe quia accusamus maiores nam est,2025-07-22 13:59:04.117633,30,2025-W29,20,ole.me,Long,39,21.307692307692307,150.15384615384616
7,192,Meghan_Littel,Nikita@garfield.biz,doloribus at sed quis culpa deserunt consectetur qui praesentium accusamus fugiat dicta voluptatem rerum ut voluptate autem voluptatem repellendus aspernatur,2025-09-03 13:59:04.117633,36,2025-W35,20,garfield.biz,Long,47,21.148936170212767,145.80851063829786
61,193,Nikita,Lew@alysha.tv,non et atque occaecati deserunt quas accusantium unde odit nobis qui voluptatem quia voluptas consequuntur itaque dolor et qui rerum deleniti ut occaecati,2025-09-09 13:59:04.117633,37,2025-W36,23,alysha.tv,Long,54,21.74074074074074,151.22222222222223
4,194,Mallory_Kunze,Hayden@althea.biz,voluptate iusto quis nobis reprehenderit ipsum amet nulla quia quas dolores velit et non aut quia necessitatibus nostrum quaerat nulla et accusamus nisi facilis,2025-07-19 13:59:04.117633,29,2025-W28,24,althea.biz,Long,44,21.40909090909091,147.79545454545453
66,195,Lew,Dallas@ole.me,est natus enim nihil est dolore omnis voluptatem numquam et omnis occaecati quod ullam at voluptatem error expedita pariatur nihil sint nostrum voluptatem,2025-08-24 13:59:04.117633,34,2025-W34,23,ole.me,Long,39,21.307692307692307,150.15384615384616
5,196,Lew,Meghan_Littel@rosamond.me,harum non quasi et ratione tempore iure ex voluptates in ratione harum architecto fugit inventore cupiditate voluptates magni quo et,2025-08-24 13:59:04.117633,34,2025-W34,20,rosamond.me,Long,58,21.53448275862069,147.89655172413794
